id,coverage_original,Necessity_Flip_Rate,Necessity_Control_Flip_Rate,Sufficiency_Stay_Rate,Sufficiency_Control_Stay_Rate,Necessity_Faithfulness,Sufficiency_Faithfulness,Bucket
185,0.4000,1.0000,0.2500,0.7500,0.0000,1.0000,0.7500,Local
186,0.5625,0.0000,0.0000,1.0000,0.7500,0.0000,1.0000,Mixed
187,0.0870,1.0000,0.0000,0.7500,0.0000,1.0000,0.7500,Local
188,0.2000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Local
189,0.1500,0.5000,0.0000,0.7500,0.0000,0.5000,0.7500,Local
190,0.4615,1.0000,0.0000,0.5000,0.0000,1.0000,0.5000,Mixed
191,0.8750,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Global
193,0.4545,0.0000,0.2500,1.0000,1.0000,0.0000,1.0000,Mixed
194,0.5882,0.0000,0.0000,0.7500,1.0000,0.0000,0.7500,Mixed
195,0.7143,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Mixed
196,0.3750,1.0000,0.0000,1.0000,0.5000,1.0000,1.0000,Local
198,0.2857,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Local
199,0.2381,1.0000,0.2500,0.5000,0.0000,1.0000,0.5000,Local
200,0.3571,1.0000,0.0000,1.0000,0.0000,1.0000,1.0000,Local
202,0.1250,0.0000,0.2500,0.2500,0.2500,0.0000,0.2500,Local
204,0.4000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Local
205,0.8889,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Global
206,0.0909,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Local
207,0.4444,0.0000,0.0000,1.0000,0.7500,0.0000,1.0000,Mixed
208,0.3667,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Local
209,0.3500,1.0000,0.0000,0.5000,0.0000,1.0000,0.5000,Local
210,0.5000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Mixed
211,0.2632,1.0000,0.0000,1.0000,0.0000,1.0000,1.0000,Local
212,0.6000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Mixed
213,0.2500,1.0000,0.2500,1.0000,0.2500,1.0000,1.0000,Local
214,0.3684,0.2500,0.2500,0.2500,0.5000,0.2500,0.2500,Local
215,0.2381,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Local
217,0.3636,1.0000,0.7500,0.2500,0.0000,1.0000,0.2500,Local
218,1.0000,0.0000,0.2500,1.0000,1.0000,0.0000,1.0000,Global
219,0.9167,0.0000,0.2500,0.7500,1.0000,0.0000,0.7500,Global
220,0.5000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Mixed
223,0.8333,1.0000,0.5000,0.5000,0.5000,1.0000,0.5000,Global
224,0.5000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Mixed
225,0.5833,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Mixed
227,0.5556,1.0000,0.2500,0.7500,0.0000,1.0000,0.7500,Mixed
228,0.7143,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Mixed
229,0.2308,1.0000,0.5000,0.2500,0.0000,1.0000,0.2500,Local
230,0.2500,1.0000,0.0000,1.0000,0.0000,1.0000,1.0000,Local
231,0.6842,1.0000,0.7500,0.5000,0.2500,1.0000,0.5000,Mixed
232,0.6667,0.7500,0.2500,0.2500,0.2500,0.7500,0.2500,Mixed
234,0.2308,1.0000,0.0000,1.0000,0.0000,1.0000,1.0000,Local
235,1.0000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Global
236,0.5000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Mixed
237,0.2500,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Local
238,0.5000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Mixed
242,0.1176,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Local
243,0.9091,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Global
245,0.7333,1.0000,0.0000,1.0000,0.0000,1.0000,1.0000,Mixed
247,0.1667,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Local
249,0.3500,1.0000,0.2500,0.7500,0.0000,1.0000,0.7500,Local
250,0.3333,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Local
251,0.1333,1.0000,0.5000,0.7500,0.0000,1.0000,0.7500,Local
252,0.2727,1.0000,0.5000,0.2500,0.0000,1.0000,0.2500,Local
253,0.3846,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Local
255,1.0000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Global
256,0.7273,1.0000,0.0000,0.7500,0.2500,1.0000,0.7500,Mixed
258,0.3571,0.5000,0.0000,0.2500,0.2500,0.5000,0.2500,Local
259,0.1667,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,Local
260,0.6250,1.0000,0.2500,0.5000,0.0000,1.0000,0.5000,Mixed
261,0.0909,1.0000,0.0000,0.5000,0.0000,1.0000,0.5000,Local
262,0.1364,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Local
263,0.5000,1.0000,0.7500,0.5000,0.2500,1.0000,0.5000,Mixed
264,0.2857,1.0000,0.0000,0.2500,0.0000,1.0000,0.2500,Local
265,0.2500,1.0000,0.0000,1.0000,0.5000,1.0000,1.0000,Local
267,0.4167,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Mixed
269,1.0000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Global
270,0.2667,0.0000,0.0000,1.0000,0.7500,0.0000,1.0000,Local
271,0.7727,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Mixed
272,0.3125,1.0000,0.0000,1.0000,0.2500,1.0000,1.0000,Local
274,0.3636,1.0000,0.0000,1.0000,0.0000,1.0000,1.0000,Local
275,0.6364,1.0000,0.5000,0.5000,0.5000,1.0000,0.5000,Mixed
276,0.4000,0.0000,0.2500,1.0000,1.0000,0.0000,1.0000,Local
277,0.2632,1.0000,0.0000,1.0000,0.0000,1.0000,1.0000,Local
279,1.0000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Global
280,0.7143,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Mixed
281,1.0000,0.0000,0.0000,1.0000,0.7500,0.0000,1.0000,Global
282,0.4286,1.0000,0.5000,0.2500,0.7500,1.0000,0.2500,Mixed
284,0.3333,1.0000,0.2500,0.7500,0.2500,1.0000,0.7500,Local
285,0.2857,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Local
286,0.7500,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Mixed
288,0.2222,1.0000,0.2500,0.0000,0.0000,1.0000,0.0000,Local
289,0.3000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Local
290,0.2857,1.0000,0.5000,0.0000,0.0000,1.0000,0.0000,Local
291,0.3333,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Local
294,0.5000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Mixed
295,0.8750,1.0000,0.0000,0.7500,0.2500,1.0000,0.7500,Global
297,0.2222,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,Local
298,0.5714,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Mixed
299,0.3636,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Local
300,0.2857,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Local
301,0.1250,0.0000,0.2500,1.0000,1.0000,0.0000,1.0000,Local
302,0.6000,1.0000,0.0000,1.0000,0.0000,1.0000,1.0000,Mixed
305,0.2222,1.0000,0.2500,0.0000,0.2500,1.0000,0.0000,Local
306,0.7143,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Mixed
307,0.0588,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Local
308,0.2381,1.0000,0.0000,1.0000,0.0000,1.0000,1.0000,Local
310,0.5000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Mixed
311,1.0000,1.0000,0.0000,0.7500,0.5000,1.0000,0.7500,Global
312,0.1905,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,Local
314,0.3636,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Local
315,0.3043,0.0000,0.0000,1.0000,0.7500,0.0000,1.0000,Local
316,0.1053,1.0000,0.0000,0.5000,0.0000,1.0000,0.5000,Local
318,0.3333,1.0000,0.5000,0.2500,0.0000,1.0000,0.2500,Local
319,0.1111,0.7500,0.7500,0.2500,0.0000,0.7500,0.2500,Local
320,0.7143,0.2500,0.0000,1.0000,1.0000,0.2500,1.0000,Mixed
321,0.1667,1.0000,0.0000,1.0000,0.0000,1.0000,1.0000,Local
322,0.2857,1.0000,0.5000,0.7500,0.5000,1.0000,0.7500,Local
323,0.2500,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Local
324,0.6923,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Mixed
326,0.2727,0.7500,0.2500,0.2500,0.2500,0.7500,0.2500,Local
327,0.2308,1.0000,0.5000,0.0000,0.2500,1.0000,0.0000,Local
328,1.0000,1.0000,0.0000,1.0000,0.7500,1.0000,1.0000,Global
329,0.8750,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Global
330,0.4091,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Mixed
332,0.4000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Local
333,0.7778,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Mixed
334,0.3333,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Local
335,0.2500,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Local
337,1.0000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Global
338,0.0714,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Local
339,0.5789,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Mixed
340,0.1429,1.0000,0.7500,0.0000,0.0000,1.0000,0.0000,Local
341,0.4615,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Mixed
342,0.6471,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Mixed
343,0.1765,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Local
345,0.2000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Local
346,0.5556,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Mixed
347,0.6000,1.0000,0.5000,0.5000,0.5000,1.0000,0.5000,Mixed
348,0.1818,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Local
349,0.3000,1.0000,0.0000,1.0000,0.0000,1.0000,1.0000,Local
351,0.1739,1.0000,0.0000,1.0000,0.0000,1.0000,1.0000,Local
352,0.7647,0.0000,0.2500,0.7500,1.0000,0.0000,0.7500,Mixed
353,0.1429,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Local
355,0.2500,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Local
356,0.6250,1.0000,0.0000,1.0000,0.0000,1.0000,1.0000,Mixed
357,0.1250,1.0000,0.0000,0.7500,0.0000,1.0000,0.7500,Local
358,1.0000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Global
360,0.2222,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Local
361,0.1111,0.7500,0.0000,0.2500,0.0000,0.7500,0.2500,Local
362,0.5000,1.0000,0.0000,1.0000,0.0000,1.0000,1.0000,Mixed
365,0.2500,1.0000,0.2500,0.0000,0.0000,1.0000,0.0000,Local
366,1.0000,1.0000,0.5000,0.5000,0.2500,1.0000,0.5000,Global
367,0.4444,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Mixed
368,0.1818,1.0000,0.0000,0.7500,0.0000,1.0000,0.7500,Local
369,0.6250,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Mixed
370,0.3333,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Local
371,0.7000,1.0000,0.0000,1.0000,0.2500,1.0000,1.0000,Mixed
372,0.9000,1.0000,0.2500,0.7500,1.0000,1.0000,0.7500,Global
373,0.1000,0.5000,0.0000,1.0000,0.0000,0.5000,1.0000,Local
374,0.1579,1.0000,0.5000,0.5000,0.2500,1.0000,0.5000,Local
375,0.3684,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Local
376,0.5217,1.0000,0.5000,0.2500,0.0000,1.0000,0.2500,Mixed
377,0.5714,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Mixed
378,0.3750,1.0000,0.0000,1.0000,0.2500,1.0000,1.0000,Local
379,0.1000,1.0000,0.2500,0.2500,0.0000,1.0000,0.2500,Local
381,0.2381,0.5000,0.0000,0.7500,0.5000,0.5000,0.7500,Local
382,0.3750,0.7500,0.0000,1.0000,0.0000,0.7500,1.0000,Local
383,0.5000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Mixed
384,0.8750,1.0000,0.0000,1.0000,0.7500,1.0000,1.0000,Global
385,0.4167,1.0000,0.0000,0.2500,0.0000,1.0000,0.2500,Mixed
386,1.0000,0.0000,0.0000,1.0000,0.7500,0.0000,1.0000,Global
387,0.4615,0.7500,0.7500,0.2500,0.5000,0.7500,0.2500,Mixed
388,0.8750,1.0000,0.0000,0.7500,0.0000,1.0000,0.7500,Global
389,0.0769,1.0000,0.0000,0.2500,0.0000,1.0000,0.2500,Local
390,0.7778,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Mixed
393,0.0909,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Local
394,0.2143,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Local
395,0.5714,1.0000,0.0000,1.0000,0.5000,1.0000,1.0000,Mixed
397,0.1250,1.0000,0.0000,0.5000,0.2500,1.0000,0.5000,Local
399,0.4000,0.0000,0.0000,0.7500,1.0000,0.0000,0.7500,Local
400,0.4375,1.0000,0.7500,0.0000,0.0000,1.0000,0.0000,Mixed
401,0.3333,1.0000,0.5000,0.5000,0.0000,1.0000,0.5000,Local
402,0.2143,1.0000,0.2500,0.5000,0.0000,1.0000,0.5000,Local
403,0.1613,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Local
404,1.0000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Global
405,0.2727,0.0000,0.0000,1.0000,0.7500,0.0000,1.0000,Local
407,0.6842,0.7500,0.0000,0.7500,0.7500,0.7500,0.7500,Mixed
409,0.0714,0.5000,0.0000,0.7500,0.0000,0.5000,0.7500,Local
410,0.6667,0.7500,0.5000,0.2500,0.7500,0.7500,0.2500,Mixed
411,0.2727,1.0000,0.0000,0.5000,0.0000,1.0000,0.5000,Local
412,0.3333,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,Local
413,0.1667,1.0000,0.5000,0.5000,0.2500,1.0000,0.5000,Local
414,0.6000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Mixed
415,0.7500,1.0000,0.5000,0.7500,0.2500,1.0000,0.7500,Mixed
416,0.2222,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Local
417,0.4286,1.0000,0.0000,0.5000,0.0000,1.0000,0.5000,Mixed
420,0.1333,0.2500,0.5000,0.7500,0.7500,0.2500,0.7500,Local
421,0.2222,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Local
422,0.5625,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Mixed
424,0.3571,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Local
425,1.0000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Global
429,0.5000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Mixed
430,0.7778,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Mixed
431,0.1111,0.5000,0.0000,0.0000,0.0000,0.5000,0.0000,Local
432,0.6154,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Mixed
433,0.0500,0.2500,0.0000,1.0000,1.0000,0.2500,1.0000,Local
434,0.6667,0.0000,0.2500,1.0000,1.0000,0.0000,1.0000,Mixed
435,0.3750,1.0000,0.0000,0.7500,0.7500,1.0000,0.7500,Local
437,0.4375,1.0000,0.0000,1.0000,0.7500,1.0000,1.0000,Mixed
442,0.6667,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Mixed
443,0.5000,1.0000,0.2500,1.0000,0.0000,1.0000,1.0000,Mixed
444,0.4444,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Mixed
445,0.8571,1.0000,0.2500,0.5000,0.2500,1.0000,0.5000,Global
446,0.5000,0.0000,0.2500,1.0000,1.0000,0.0000,1.0000,Mixed
447,0.1429,1.0000,0.0000,1.0000,0.2500,1.0000,1.0000,Local
448,0.3333,0.7500,0.2500,0.2500,0.2500,0.7500,0.2500,Local
449,0.1818,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Local
450,0.1250,0.5000,0.2500,0.5000,0.0000,0.5000,0.5000,Local
452,0.5000,0.7500,0.0000,1.0000,0.5000,0.7500,1.0000,Mixed
453,0.8889,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Global
454,0.1333,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Local
456,0.5714,0.7500,0.0000,1.0000,0.2500,0.7500,1.0000,Mixed
457,1.0000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Global
458,0.1538,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,Local
459,0.9167,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Global
460,0.0556,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,Local
461,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Local
462,0.1765,0.2500,0.0000,0.5000,0.0000,0.2500,0.5000,Local
463,0.2500,0.5000,0.2500,0.0000,0.0000,0.5000,0.0000,Local
467,0.8000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Mixed
468,0.1818,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Local
470,0.4444,0.5000,0.5000,0.5000,0.2500,0.5000,0.5000,Mixed
472,0.0000,0.2500,0.0000,0.2500,0.0000,0.2500,0.2500,Local
473,0.4286,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Mixed
474,0.5000,1.0000,0.7500,0.5000,0.0000,1.0000,0.5000,Mixed
475,0.3750,0.5000,0.0000,0.5000,0.0000,0.5000,0.5000,Local
476,0.6667,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Mixed
479,0.4167,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Mixed
481,0.4000,1.0000,0.2500,0.7500,0.0000,1.0000,0.7500,Local
483,0.7778,1.0000,0.2500,1.0000,0.5000,1.0000,1.0000,Mixed
484,0.2308,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,Local
485,0.2143,0.0000,0.0000,1.0000,0.7500,0.0000,1.0000,Local
486,0.0909,1.0000,0.0000,0.7500,0.0000,1.0000,0.7500,Local
487,0.3636,0.5000,0.2500,0.2500,0.2500,0.5000,0.2500,Local
489,0.3636,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Local
490,0.4286,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Mixed
491,0.7500,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,Mixed
492,0.6111,1.0000,0.5000,0.5000,0.0000,1.0000,0.5000,Mixed
493,0.5385,0.5000,0.2500,0.5000,0.2500,0.5000,0.5000,Mixed
495,0.6000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Mixed
496,0.3750,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Local
497,0.0952,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Local
499,0.3333,0.7500,0.0000,0.7500,0.2500,0.7500,0.7500,Local
500,0.1667,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Local
501,0.8000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Mixed
502,0.3636,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Local
503,0.3636,1.0000,0.2500,0.0000,0.0000,1.0000,0.0000,Local
504,0.2000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Local
505,0.2857,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Local
506,0.3571,1.0000,0.0000,0.5000,0.2500,1.0000,0.5000,Local
507,0.2500,0.5000,0.2500,0.0000,0.0000,0.5000,0.0000,Local
508,0.5000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Mixed
509,0.2667,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Local
510,0.6154,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Mixed
511,0.5333,1.0000,0.0000,1.0000,0.0000,1.0000,1.0000,Mixed
512,0.7500,1.0000,0.0000,1.0000,0.2500,1.0000,1.0000,Mixed
513,0.8571,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Global
514,0.1538,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Local
516,0.6667,1.0000,1.0000,0.0000,0.5000,1.0000,0.0000,Mixed
517,0.5000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Mixed
519,0.2500,0.2500,0.0000,0.0000,0.0000,0.2500,0.0000,Local
524,0.8333,1.0000,0.0000,1.0000,0.7500,1.0000,1.0000,Global
526,0.5385,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Mixed
529,0.1250,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Local
530,0.8333,0.0000,0.0000,1.0000,0.7500,0.0000,1.0000,Global
531,0.6364,1.0000,0.0000,1.0000,0.2500,1.0000,1.0000,Mixed
532,0.6364,1.0000,0.0000,1.0000,0.7500,1.0000,1.0000,Mixed
535,0.2000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Local
538,0.3750,1.0000,0.0000,1.0000,0.0000,1.0000,1.0000,Local
539,0.0500,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Local
540,1.0000,1.0000,0.2500,0.7500,0.7500,1.0000,0.7500,Global
541,0.5455,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Mixed
542,0.0714,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,Local
543,0.7500,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Mixed
544,0.3750,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Local
545,0.5714,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Mixed
546,0.6000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Mixed
547,0.1765,1.0000,0.2500,0.0000,0.0000,1.0000,0.0000,Local
548,0.3077,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Local
549,0.1111,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Local
550,0.5000,0.7500,0.2500,0.7500,0.5000,0.7500,0.7500,Mixed
551,0.9167,1.0000,0.0000,1.0000,0.5000,1.0000,1.0000,Global
553,0.2000,1.0000,0.5000,0.2500,0.2500,1.0000,0.2500,Local
555,0.3846,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Local
556,0.2000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Local
557,0.3571,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Local
558,0.3125,0.0000,0.2500,1.0000,1.0000,0.0000,1.0000,Local
559,0.3000,1.0000,0.0000,1.0000,0.0000,1.0000,1.0000,Local
560,0.2143,1.0000,0.0000,0.2500,0.0000,1.0000,0.2500,Local
561,0.8750,1.0000,0.7500,0.7500,0.0000,1.0000,0.7500,Global
562,0.0769,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Local
563,0.3750,0.0000,0.0000,1.0000,0.2500,0.0000,1.0000,Local
564,0.1200,1.0000,0.0000,0.5000,0.0000,1.0000,0.5000,Local
565,0.2857,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Local
567,1.0000,1.0000,0.0000,0.7500,0.2500,1.0000,0.7500,Global
568,0.1000,0.5000,0.0000,0.5000,0.0000,0.5000,0.5000,Local
569,1.0000,0.0000,0.2500,1.0000,0.7500,0.0000,1.0000,Global
570,0.5000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Mixed
573,1.0000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Global
574,0.2857,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,Local
