id,coverage_original,Necessity_Flip_Rate,Necessity_Control_Flip_Rate,Sufficiency_Stay_Rate,Sufficiency_Control_Stay_Rate,Necessity_Faithfulness,Sufficiency_Faithfulness,Bucket
602,0.4000,1.0000,0.2500,1.0000,0.7500,0.7500,0.2500,Local
603,0.7000,1.0000,0.0000,1.0000,0.7500,1.0000,0.2500,Mixed
604,0.1333,0.7500,0.5000,0.0000,0.0000,0.2500,0.0000,Local
605,0.3846,0.5000,0.5000,0.2500,0.7500,0.0000,-0.5000,Local
606,0.1905,0.2500,0.5000,0.7500,0.7500,-0.2500,0.0000,Local
607,0.5714,0.2500,0.5000,0.5000,0.0000,-0.2500,0.5000,Mixed
609,1.0000,0.5000,0.0000,0.5000,0.7500,0.5000,-0.2500,Global
610,0.3750,0.7500,0.2500,0.7500,0.5000,0.5000,0.2500,Local
611,0.4706,1.0000,0.0000,1.0000,0.2500,1.0000,0.7500,Mixed
612,0.8571,0.5000,0.0000,0.7500,1.0000,0.5000,-0.2500,Global
613,0.6667,0.5000,0.2500,0.7500,0.0000,0.2500,0.7500,Mixed
614,0.7143,0.0000,0.0000,0.5000,0.7500,0.0000,-0.2500,Mixed
615,0.4000,0.0000,0.0000,0.2500,0.7500,0.0000,-0.5000,Local
616,0.2500,0.0000,0.0000,1.0000,0.7500,0.0000,0.2500,Local
617,1.0000,0.0000,0.0000,1.0000,0.5000,0.0000,0.5000,Global
618,0.7500,0.5000,0.2500,0.7500,0.7500,0.2500,0.0000,Mixed
619,0.2500,0.5000,0.2500,0.7500,0.0000,0.2500,0.7500,Local
620,1.0000,0.0000,0.2500,1.0000,1.0000,-0.2500,0.0000,Global
622,0.2500,0.7500,0.0000,1.0000,0.7500,0.7500,0.2500,Local
623,0.7500,0.5000,0.0000,1.0000,0.7500,0.5000,0.2500,Mixed
624,0.5000,0.5000,0.0000,0.5000,0.7500,0.5000,-0.2500,Mixed
625,0.1111,0.5000,0.2500,0.0000,0.0000,0.2500,0.0000,Local
626,0.3636,1.0000,0.2500,0.0000,0.0000,0.7500,0.0000,Local
627,0.6875,0.2500,0.5000,0.7500,0.5000,-0.2500,0.2500,Mixed
628,0.4615,0.2500,0.2500,1.0000,0.7500,0.0000,0.2500,Mixed
629,0.2143,0.0000,0.0000,0.5000,0.7500,0.0000,-0.2500,Local
631,0.3571,0.2500,0.2500,0.5000,1.0000,0.0000,-0.5000,Local
632,0.2500,0.7500,0.0000,0.7500,1.0000,0.7500,-0.2500,Local
633,1.0000,0.5000,0.7500,0.7500,0.7500,-0.2500,0.0000,Global
634,0.3333,0.7500,0.0000,0.7500,0.5000,0.7500,0.2500,Local
635,1.0000,0.5000,0.0000,1.0000,0.7500,0.5000,0.2500,Global
636,0.5000,0.0000,0.0000,1.0000,0.7500,0.0000,0.2500,Mixed
637,0.9231,0.2500,0.0000,1.0000,1.0000,0.2500,0.0000,Global
639,0.1000,0.7500,0.5000,0.5000,0.2500,0.2500,0.2500,Local
640,0.4000,0.2500,0.5000,0.2500,0.5000,-0.2500,-0.2500,Local
641,0.9167,0.0000,0.0000,1.0000,0.7500,0.0000,0.2500,Global
642,0.4545,0.7500,0.0000,0.7500,0.5000,0.7500,0.2500,Mixed
643,0.2857,0.7500,0.2500,1.0000,0.5000,0.5000,0.5000,Local
644,0.1852,0.5000,0.0000,1.0000,0.7500,0.5000,0.2500,Local
646,0.7500,0.2500,0.0000,1.0000,0.7500,0.2500,0.2500,Mixed
647,0.8333,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,Global
648,0.3846,0.7500,0.2500,0.5000,0.5000,0.5000,0.0000,Local
649,0.6000,0.0000,0.2500,0.5000,1.0000,-0.2500,-0.5000,Mixed
650,0.5000,0.2500,0.0000,1.0000,1.0000,0.2500,0.0000,Mixed
652,0.5882,0.5000,0.5000,0.2500,0.2500,0.0000,0.0000,Mixed
654,0.3333,0.0000,0.2500,0.5000,0.7500,-0.2500,-0.2500,Local
655,0.7143,0.7500,0.0000,0.5000,0.2500,0.7500,0.2500,Mixed
656,0.8000,0.2500,0.0000,0.5000,0.5000,0.2500,0.0000,Mixed
657,0.4444,0.7500,0.0000,0.7500,0.2500,0.7500,0.5000,Mixed
659,0.3000,0.0000,0.2500,0.7500,0.5000,-0.2500,0.2500,Local
660,0.4000,0.0000,0.0000,0.5000,0.5000,0.0000,0.0000,Local
661,0.1905,0.0000,0.0000,0.7500,0.5000,0.0000,0.2500,Local
662,0.4286,1.0000,1.0000,0.5000,0.0000,0.0000,0.5000,Mixed
664,0.8333,0.2500,0.0000,1.0000,0.7500,0.2500,0.2500,Global
665,0.4000,0.0000,0.0000,0.5000,0.5000,0.0000,0.0000,Local
666,0.5000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,Mixed
667,0.2727,0.2500,0.2500,0.5000,0.2500,0.0000,0.2500,Local
668,0.7333,0.2500,0.0000,1.0000,0.7500,0.2500,0.2500,Mixed
670,0.8000,0.5000,0.5000,0.7500,0.0000,0.0000,0.7500,Mixed
671,0.1538,0.2500,0.0000,0.0000,0.5000,0.2500,-0.5000,Local
672,0.4444,0.0000,0.0000,0.7500,0.7500,0.0000,0.0000,Mixed
673,0.1000,0.2500,0.2500,0.2500,0.5000,0.0000,-0.2500,Local
674,0.2105,0.7500,0.5000,0.2500,0.0000,0.2500,0.2500,Local
676,0.3333,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,Local
677,0.8182,0.0000,0.7500,0.7500,0.7500,-0.7500,0.0000,Global
679,0.2143,0.5000,0.5000,0.2500,0.0000,0.0000,0.2500,Local
680,1.0000,0.0000,0.0000,1.0000,0.7500,0.0000,0.2500,Global
681,0.5000,0.0000,0.2500,0.7500,0.5000,-0.2500,0.2500,Mixed
683,0.7143,0.2500,0.0000,1.0000,1.0000,0.2500,0.0000,Mixed
684,0.3000,0.2500,0.2500,0.5000,0.5000,0.0000,0.0000,Local
685,0.8000,0.5000,0.7500,0.7500,0.7500,-0.2500,0.0000,Mixed
689,0.5455,0.2500,0.2500,0.7500,0.5000,0.0000,0.2500,Mixed
691,0.3750,0.2500,0.2500,1.0000,0.0000,0.0000,1.0000,Local
692,0.5000,0.0000,0.0000,0.5000,1.0000,0.0000,-0.5000,Mixed
693,1.0000,0.2500,0.5000,0.5000,0.7500,-0.2500,-0.2500,Global
694,0.9167,0.2500,0.0000,0.7500,0.5000,0.2500,0.2500,Global
695,0.6842,0.2500,0.0000,0.5000,1.0000,0.2500,-0.5000,Mixed
697,0.2174,0.0000,0.5000,0.2500,0.5000,-0.5000,-0.2500,Local
698,0.3529,0.0000,0.2500,0.2500,0.7500,-0.2500,-0.5000,Local
699,1.0000,0.2500,0.2500,0.5000,0.5000,0.0000,0.0000,Global
700,1.0000,0.2500,0.5000,0.5000,0.0000,-0.2500,0.5000,Global
701,0.3000,1.0000,0.5000,0.2500,0.2500,0.5000,0.0000,Local
702,0.4375,1.0000,1.0000,0.2500,0.5000,0.0000,-0.2500,Mixed
703,0.4667,0.0000,0.0000,0.7500,0.5000,0.0000,0.2500,Mixed
704,0.2143,0.5000,0.5000,0.2500,0.2500,0.0000,0.0000,Local
705,0.8571,0.0000,0.0000,0.7500,0.5000,0.0000,0.2500,Global
706,0.2500,0.2500,0.2500,0.7500,1.0000,0.0000,-0.2500,Local
707,0.0714,0.5000,0.5000,0.2500,0.0000,0.0000,0.2500,Local
708,0.2667,0.2500,0.5000,0.2500,0.7500,-0.2500,-0.5000,Local
709,0.1429,0.7500,0.0000,0.7500,0.0000,0.7500,0.7500,Local
711,0.4444,0.2500,0.2500,0.5000,0.5000,0.0000,0.0000,Mixed
712,0.0769,0.7500,0.2500,0.0000,0.0000,0.5000,0.0000,Local
713,0.5455,0.5000,0.7500,0.5000,0.5000,-0.2500,0.0000,Mixed
714,1.0000,0.5000,0.0000,0.7500,1.0000,0.5000,-0.2500,Global
715,0.1538,0.2500,0.5000,0.5000,0.2500,-0.2500,0.2500,Local
718,0.2143,0.7500,0.5000,0.0000,0.0000,0.2500,0.0000,Local
719,0.5714,1.0000,0.5000,0.7500,0.5000,0.5000,0.2500,Mixed
720,0.5000,0.7500,0.2500,0.5000,0.5000,0.5000,0.0000,Mixed
721,0.5556,0.7500,0.2500,0.7500,0.5000,0.5000,0.2500,Mixed
722,0.2857,1.0000,0.0000,0.5000,0.5000,1.0000,0.0000,Local
723,0.5000,0.0000,0.0000,0.7500,1.0000,0.0000,-0.2500,Mixed
724,0.4615,0.2500,0.0000,0.0000,0.2500,0.2500,-0.2500,Mixed
725,0.5714,0.5000,0.5000,0.5000,0.2500,0.0000,0.2500,Mixed
726,0.8000,0.2500,0.0000,0.7500,0.2500,0.2500,0.5000,Mixed
727,0.3125,0.7500,0.5000,0.2500,0.0000,0.2500,0.2500,Local
728,0.3571,1.0000,0.5000,0.7500,0.2500,0.5000,0.5000,Local
729,0.1250,0.5000,0.5000,0.7500,0.0000,0.0000,0.7500,Local
731,0.3125,0.0000,0.0000,0.5000,0.5000,0.0000,0.0000,Local
733,0.2500,1.0000,0.0000,0.7500,0.0000,1.0000,0.7500,Local
734,0.2778,0.5000,0.5000,0.2500,0.5000,0.0000,-0.2500,Local
736,0.3636,0.0000,0.0000,0.5000,0.7500,0.0000,-0.2500,Local
737,0.3333,0.2500,0.7500,0.5000,0.5000,-0.5000,0.0000,Local
738,1.0000,0.2500,0.0000,0.5000,0.5000,0.2500,0.0000,Global
740,0.5714,0.2500,0.0000,0.7500,0.7500,0.2500,0.0000,Mixed
741,0.3846,0.7500,0.7500,0.0000,0.0000,0.0000,0.0000,Local
742,0.4545,1.0000,0.7500,0.2500,0.2500,0.2500,0.0000,Mixed
743,0.5000,0.5000,0.2500,0.7500,0.5000,0.2500,0.2500,Mixed
744,0.7778,0.2500,0.2500,1.0000,0.7500,0.0000,0.2500,Mixed
745,0.5714,0.7500,0.0000,1.0000,0.7500,0.7500,0.2500,Mixed
746,0.3000,0.5000,0.5000,1.0000,0.5000,0.0000,0.5000,Local
747,1.0000,0.0000,0.0000,0.7500,1.0000,0.0000,-0.2500,Global
748,0.1429,1.0000,0.0000,0.2500,0.0000,1.0000,0.2500,Local
749,0.8889,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,Global
751,0.7000,0.0000,0.5000,0.5000,0.5000,-0.5000,0.0000,Mixed
752,0.3889,0.7500,0.0000,1.0000,0.2500,0.7500,0.7500,Local
753,0.7500,0.0000,0.0000,0.5000,0.7500,0.0000,-0.2500,Mixed
754,0.2308,0.7500,0.5000,0.2500,0.0000,0.2500,0.2500,Local
755,0.2222,0.2500,0.5000,0.5000,0.2500,-0.2500,0.2500,Local
757,0.6154,0.5000,0.0000,0.5000,0.7500,0.5000,-0.2500,Mixed
759,0.2857,0.0000,0.0000,0.7500,0.7500,0.0000,0.0000,Local
760,0.3333,0.7500,0.0000,1.0000,1.0000,0.7500,0.0000,Local
761,0.5652,0.2500,1.0000,0.0000,0.5000,-0.7500,-0.5000,Mixed
762,0.3333,0.2500,0.5000,0.7500,0.2500,-0.2500,0.5000,Local
763,0.5000,0.5000,0.0000,1.0000,0.5000,0.5000,0.5000,Mixed
764,0.5000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,Mixed
765,0.2727,0.2500,0.5000,0.5000,1.0000,-0.2500,-0.5000,Local
767,0.6667,0.5000,0.2500,0.5000,0.5000,0.2500,0.0000,Mixed
768,0.3000,0.0000,0.0000,0.7500,1.0000,0.0000,-0.2500,Local
769,0.8750,0.5000,0.7500,0.5000,0.2500,-0.2500,0.2500,Global
770,0.7500,0.0000,0.0000,1.0000,0.2500,0.0000,0.7500,Mixed
771,0.1905,1.0000,0.0000,0.7500,0.5000,1.0000,0.2500,Local
772,0.4667,0.7500,0.2500,0.7500,0.2500,0.5000,0.5000,Mixed
774,0.8571,0.2500,0.0000,1.0000,1.0000,0.2500,0.0000,Global
775,0.1053,0.0000,0.0000,0.7500,0.5000,0.0000,0.2500,Local
776,0.8571,0.0000,0.0000,0.7500,0.7500,0.0000,0.0000,Global
777,0.5714,0.7500,0.2500,0.2500,0.2500,0.5000,0.0000,Mixed
779,0.5385,0.5000,0.0000,0.7500,0.7500,0.5000,0.0000,Mixed
780,0.4737,0.5000,0.5000,0.0000,0.5000,0.0000,-0.5000,Mixed
781,0.6250,0.5000,1.0000,0.5000,0.5000,-0.5000,0.0000,Mixed
782,1.0000,0.7500,0.2500,0.5000,0.5000,0.5000,0.0000,Global
784,0.7647,0.2500,0.7500,0.2500,0.5000,-0.5000,-0.2500,Mixed
786,0.1111,1.0000,0.0000,0.7500,0.5000,1.0000,0.2500,Local
790,0.2500,0.0000,0.0000,0.2500,0.2500,0.0000,0.0000,Local
793,0.4737,0.7500,1.0000,0.2500,0.2500,-0.2500,0.0000,Mixed
794,0.5455,0.7500,0.2500,1.0000,0.0000,0.5000,1.0000,Mixed
795,0.9000,0.0000,0.2500,0.5000,0.7500,-0.2500,-0.2500,Global
796,0.0909,0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,Local
797,1.0000,0.5000,0.0000,1.0000,0.5000,0.5000,0.5000,Global
798,0.2500,1.0000,0.0000,1.0000,0.0000,1.0000,1.0000,Local
799,0.5556,0.5000,0.2500,0.5000,0.7500,0.2500,-0.2500,Mixed
800,0.5556,1.0000,0.2500,1.0000,0.7500,0.7500,0.2500,Mixed
